prepro,encoding
some guys just get damn ideological in some films like they are gonna add in secondary education,1
bhai so true that s why we re not producing quality movies,0
thanks man i ner saw from this perspecti,0
loeee uuu sir mucchhh respect,0
luck i am not comfortable on whatsapp right now i hope you understand,0
arjun reddy is king,0
he is talking about which movie,0
well movies like super should be encouraged rather than kabir singh i know super was also kind of fiction because of bollywood chutiyappa but that movie is thousand times better than kabir singh,0
bhai get well soon,0
for feminist s a answer in kabir singh s language fuck off we t care what you feminist s think,2
lo is lo hyyy,0
stude vs teacher hii,0
sen ha er you used pipe of a rifle as gina then why do you ha a mindset that they are always horny people,0
shwetabh is backkk go titans,0
thanks for showing mensutra word in starting,0
completed my pg before eryone else i mean i was the youngest among my classmates but i was always mature than eryone,0
u r fire broo,0
i completely support the general no gay sex in army so conduct unbecoming of an officer,0
arnab the slave of modi,0
kabir affected by phyton spirit,0
not sure why this lady is not getting arrested for misleading people time to ensure that democracy does not mean people like her can blataly lie or instigate violence by the way just a suggestion mr goswami would appreciate the debate to go with less shouting and people speaking or each other as it becomes difficult for a viewer to catch the real poi of view you are the best and hopeful am sure you know how to sol this issue thanks,0
homosexuality is a type of meal disturbance they ha right to do anything but army is not a joke they ha some diffre rituals,0
what if the movies says the normal story of any boy who was self destructi at a time but after self realisation he became responsible enough to bring her back and also understands all his reponsibilities towards family and friends people are not mature from thier childhood they evol by the time just saying manipulation and potrayal in wrong way does matters or we can say the way we potray and see something depends on the individual,0
superlikes for this one,0
why do you gi any credence to roy make her irreleva by not inviting her to your shows you are also in colpable if you invite rotten characters on your program she is relava because of your channel,0
one advice big brother can we expect the background to be more symmetrical and bright your spectacles are shining coe is lit,0
alien i waed to do so cause that fucking character and that bloody film has changed our telugu film industry that film has it s impact on many artists here and changed the life of cast and crew who er worked for it and i just i liked that film,0
sur plz make a video on parlayame,0
www youtube com watch v hl bnpznrqi feature share www youtube com watch v hl bnpznrqi feature share azad vai,0
kubh sundar ov vdromohela,0
immediately put this liar idiot behind bar why so much argume and debate needed for this lady,2
i missed your videos,0
when will bollywood stop making such movies with no stories,0
duty free acce is the highlight of the debate d d d,0
what nonsense neha flobia are talking,1
all those feminists who are criticising the film did not understand at all the meaning of the film nowhere did the director tried to justify kabir singh or tried to portray him as a great human being it s the story of a flawed character his downfall to the path of self destruction and final redemption actually for me it s quite an inspiring story we all ha inner flaws and demons within us and are constaly fighting with them kabir singh became a victim of his inner demons which led to his downfall but its inspiring to see his final redemption after corolling all his inner demons so i request all feminists to ha some basic knowledge about films before trying to criticize they should watch the oscar winning film of robert de niro raging bull before judging kabir singh as usual a faastic video by you pratik ji and by your sound reasoning u ha gin a tight slap on the face of all these feminists,2
ji ewcgsdffeewandal can yu call me dear on im in muumbai,0
krishan k singh in this movie his character was not at all promoted his father stopped speaking to him grandmother didn t wa to see him this way only his friend and brother waed to sa him from his distructi life hospital was against him and he took responsibility for his drinking and told the truth so i t know what you mean by promoting his behavior this a movie and it is differe types of character in the world and that s what they are trying to show story of a broken man that needs saving in the end he takes responsibility,1
please mind your words whater you are speaking is shit,2
if her grandfather reborn still she can t bring the govt down,0
name will be kasturi shankar and they call jesus christ thats how wolfs cored with goat face,0
recent protests r glimpse of civil war which may start in next yrs what is degree of preparedness of hindu bjp govt is vital in state to curb jehad nia need to eliminate directors of such show but hindu is worried about rs onion free electricity gst,1
please share your opinion fight club and dark knight quotes,0
the coemporary feminist lis such a comfortable life that she has the time to complain about such trivial nonsense like manspreading and movie characters being a little too masculine and if she waed to she would make a video about the movie degrade it to the poi that people would stop watching it not caring about the hard work the creators put for it and a female host of her channel would laugh about it and so would their audience but i m the one who is sexist if i complain about it because according to feminist theory i m privileged and the power structure gis advaages to men what advaages they can t say and because of this power structure sexism towards men doesn t exist according to feminism i am so privileged that i t en ha the right to talk about gender issues all of my opinions are automatically invalid because i m a man i am a man i am evil i am disposable i am privileged the thing is i actually do care about gender equality i would gladly poi out real sexism when i see it being e against women something which the new wa feminists bafflingly neglect to do when it s being perpetuated by anyone but feminists t return the favour their narrati is that i am the cause of all the world s problems and i ha to be the one to change to make sacrifices and gi more and more to them because of this imaginary bogeyman called the patriarchy which they claim gis me all the systemic advaages in society the concept of a patriarchy is esseial to their ideology and this core makes the ideology pai me as the oppressor and the villain and i m sick of it i m not a catcaller i m not a wife beater and i m not a rapist but i m held accouable for the actions of the few men who do these things and that s bullshit and it s exactly the type of bullshit being perpetuated by seral social media sites and youtube channels the idea that men are the problem that we should be ashamed of what we are and that masculinity is toxic and needs to be stamped out feminist may claim that they t hate men but actions speak louder than words if you call yourself a feminist but if you agree that all of the things that i talked about are wrong then you need to stop calling yourself a feminist you t need to call yourself a feminist to be an advocate for equality feminism doesn t hold a monopoly on that as much as they like to think they do and if you truly value equality you will drop the feminist label and stop trying to defend it because it is destructi divisi couer iuiti and predicated on lies and misinformation feminism is bullshit and it is unworthy of respect,1
hitesh kumar watch this video at least once www google com url sa t source web rct j url m youtube com watch fv dfn xfcscli d ahukewjh fflojxahvjsy khucbcs qwqsbcb waa usg aovvaw e bmzd pgeesqq nyghn www google com url sa t source web rct j url m youtube com watch fv dfn xfcscli d ahukewjh fflojxahvjsy khucbcs qwqsbcb waa usg aovvaw e bmzd pgeesqq nyghn,0
you coact us at phone number,0
film rating should be now coming to pros shahid kapoor s acting kabir singh character personification songs cons no need to say about scenes kiara s acting alcoholic orall this was a nice movie and one of the best in,0
singh then by that same logic films like lipstick under borkha or er de weeding also should not be made right coz it promotes misndric attitude among woman,1
bjp has taken action in the past killed a journalist for talking against the party,0
she is not a sane person she was to break india,1
madarchod army is not a kids playground,0
you are dumb if you think that nation building is the responsibility of the people of the nation if they are getting influenced by films and doing wrong thing the problem is with them not the movie,0
kishor where ha you seen men being something else,0
you are absolutely true bro but en politicians supports them,0
hussain mirza i miss u,0
this is the limit man how can someone openly say to gi wrong information to gornme and moreor some people are defending her on national television,0
kabir singh is a black spot on shahid kapoor s career after cult movies like udta punjab and haider we had a lot of expectations from him but disappoied,1
throw her out of nation she is making a mockery of the whole bill she should not be heard arundati we will call kumphoo kurt s or ranga bills she is sit get out of india jail hind,2
o m g ry funny,0
so nice your video,0
what is this book about,0
the more scary fact is that people actually liked the movie i completely appreciate shahid s acting but the message and the stoy which this movie has man this is toxic but youth in india will soon become scary,1
that s not good,0
this idiot is giving ideas to loose citizenship,0
you gi so much of negati vibe,0
the moderator sucked incompete,0
www youtube com watch v j j sssp yq t m s,0
character less this issue women,2
arnab please stop crying please gi them appropriate time to speak t take more then debaters i am completely agree with you that such people are demolishing indian history we must expose them,0
i completely with with you bro i really lod the movie,0
writing this comme at www youtube com watch v n zmfqmzos t m s so i t know if you ll say what i wa to say but i can t stop myself commeing this that the dashing and attracti look of shahid is shown in the movie which makes youth think that they ll still manage to ha that attractiness thick looking beard good hairs those muscles and orall personality in them en after abusing drugs is so fake and in reality if people start abusing drugs than they ll become so unattracti bcoz reality will slap them so hardly and those drugs would make you go bald loose those muscles loose ur charm loose ur social life make you a failure in ur career and you won t en get that respect as kabir got in the movie follow shahid kapoor not kabir and to add to this stateme i to say shahid kapoor we to gym and was on good diet for the role of kabir so understand the difference of reel life and real life of the actors,0
i forwarded erything that old woman said,0
i always like your poi of views brother,0
i totally agree with you sir,0
girll right i just found that wrong talk abouth positi also shwetabh,0
i always thought bollywood sexim industry,0
he is much more mature than any critic but sometime he disappois,0
thanx for uploading a nice video im video im a gay and im proud of what i am no one has rights to judge us we all ha equal rights whoer born in this world after all we all li only once one life less enjoymes and secret emotions,0
bro and sister corector of lifestyle must be kept like human rightly one day ery human well face with angle of death the malakkuulmoouuth then erything you see in your eye your beautiful face we ll darkness recording be careful with it behaviour cou,0
i support u in ur war vd fake feminists,0
i m girl i m lesbian i lo zoonish,0
bro finally i found a man talking sense about kabir singh rest of the people are admiring this movie under peer pressure from the lesser iellige masses dil khush kar diya tumne,0
what jahangir did was absolutely correct that bitch deserd that rab rakhaa jahangir,2
i ha same yellow bottle of cello,0
subhoshree luks so ugly,0
it s been a long time,0
that guy is awesome,0
sir i ha not started the video yet but i know you will be right and i also know what u are going to say so thank u for not caring about subs and likes but more about our belod india jai hind,0
pseudo feminism has become a trend and actual feminism a myth,1
you re an absolute genius man no one other than you could review better at this lel you are a pro that india desers,0
kabir is a success for me as it pissed off indian bitches,2
goo gl search weather it s c in dhaka,0
haha think deeply go deep then you will understand what i am saying before calling me dumb think about it then you will call yourself dumb each and ery industry has an obligation to build our nation,0
i made a right choice by watching super than kabir singh,0
we need some sense we need a new industry other than that of bollywood and hollywood,1
very nice vids bro s,0
video starts at www youtube com watch v n zmfqmzos t m s,0
i think ry less people know about it so i would like to share regarding this topic actually homosexuality is a genetic hormone receptor related disorder which is natural and in a population about people are homosexuals and there is no poi in opposing it based on culture or society people should be broad minded and they should ha courage to accept the reality then only they can view a right thing in right manner,0
good women is conrted to evil by insensible indian law,1
to be famous a film need to be eertaining also if released it would ha been a big flop,1
i think they were expecting movie on sai kabir not on kabir singh,0
kabir singh totally senseless movie at all agree people like here,1
thanks you explain ry well i am fed up with these feminists,0
why your beard is half trimmed on one side,0
true feminist is cancer,2
mr kabir fan stop glorifying and confusing anger and physical agression as lo a movie showing of repeance and of aggression directly instigates negati behaviour you will get your answer by viewing the audience of the film it s not feminism but humanism this is clear chauvinism,2
of course she is afraid of showing documes that people will know that she is suzanne and not arundhati it s like story of cat who lost its tail and preaching other cats to cut their tails people who bark that she is not suzanne ask her to show her documes,0
you sad my dude bro,0
she lo ere di dding,0
the eire poi of sexually provocati songs item songs you know is to grab in cash sell albums and official tracks get people to inst their times under the tag eertainme also they milk out quite a lot of money by selling it on itunes google music etc and most consumers of these songs are male audience these cringy songs consume about half an hour of the eire movie ruime and rendition most times these songs t fit the themes of the original movie i e main character belonging to a middle cast family going to an expensi bar and drinking like a water fouain dancing with a girl in realing clothes,0
these movies are influencing all of teenagers en age they saw movie by jugaad in my hostel in kota has became an ideal for all th and th studes,0
is she really a girl or transgender,0
yes bollywood is waste i agree,0
brother i really appreciate you and i am your one of the biggest fan of all time but i really wa to say that you can also add a positi poi i e kabir singh was really passionate about his work his priority was work as i think,0
uh can t understand it only thing uh can do is defend em and gi encourageme to these type of behaviour its not the issue of they show on screen we ha seen this before the issue is they ga this an heroic look and making boys think they can also do this and look cool,2
verma which girl u ha seen i dunno at least a person s conse is required,1
hahahahahaa they vary funny lo it gays,0
pratik ur too good man lo u bro i like the way u prese ur thoughts reviews do waste ur time on these f liberals,0
hey guys if your reading this you should check out coach red pill s videos lot of insight and knowledge or there for men,0
some people t like good things t think about them who speard negati feedback,1
to see toxic relationship please watch malayalam movies uyare ishq,0
i watch movies after your reviews always it sas my money,0
feminism ruined marriage and american people hate feminism,2
what the fucking mohila,2
your channel name must be humansutra it suits more coz its motivation for all,0
really nyc m gay,0
yes i lo boy not lady s,0
brother you re a savior for this generation,1
www youtube com watch v hq p n q d t m s,0
i agree with you,0
i m not a feminist i hate lust stories more shots please de de pyar de veere do wedding n so many i also hate extra marital pre marital sex but i really disappoied with that scene when her father sees them on the terrace when she tells their pares that they ha e it so many times when he explains his father that they were is their so called private space we are not supposed to do such things in fro of our pares not girls or boys it is same for eryone,1
who all wa shwetabh gangwar to make a movie,0
i t understand how that scene comes under rape that girl inspite of being engaged and having a fiance persuades from the hospital and ask him to come to her apartme to ha sex and when he comes and they gets iimate her fiance shows up at the door she freaks out that they might get caught and asks him to lea then becomes a little irritated and acts aggressi in that mome but instaly realises it and walks off how this is rape,0
i saw the movie last week with my family and considered it a complete waste of my time the movie had no story the acting was horrendous and in the end it promoted a negati message that your can completely destroy your life for one person and still come out a winner utter bakwas i gi it at best,1
u r so sweet,0
here the best part came,0
nice i am impressed,0
mohs gone and i still get full satisfaction watching this,0
who was joker movie review from mensutra,0
i like ur t shirt,0
mensutra also need to understand it is just a movie hehe,0
ery one should see lakshya chowdhury s roast on sucharita tyagi s review,0
why arundhati roy is still not arrested,0
you re mohs late,0
tripathi i am not serious en about my existence didi,1
breif description but feminist is like urban terrorist and they will ner understand,2
feminists are the next threat to our coury,2
nation building is the duty of eryone in the nation each nd ery industry including film industry,0
choudhari i lo you ji,0
talks which is your most favorite movie till now name only one,0
the real sh t,0
you are absoutly wright,0
big salute to jahngir but it s quick death he should kill his wife and is brother in law and lea her pare ali to suffer the pain and that will be great lesson for them,1
bitches spoil a men life,2
this is literally the best explanation thank you sir,0
haryanvi jatt man ry ry bc,0
this is gold well e dude,0
the writer created a monster character and he is not a good guy at all but the worst part he was rewarded with a girl,1
deewane totally ageeed wit u,0
man you re too good,0
i completely agree with your viewpoi but look at this from another perspecti the normal human character that we are discussing in the video it s basically the life that we are living what these movies are based upon the saying is the grass is always greener on the other side so in hours in which a person is paying money to get eertained he was to take a break from his curre life and now if this break is in some sort of faasy fabicated reality then there is nothing wrong in it,0
we will not going to show any documes to govt we will see what they can do the motherf ker bjp,0
i truly agree with you brother btw iro was awesome,0
roy is misleading the people to promote her own logic at the cost of the nation she is simply ai modi she is a communist,0
atriyabag www youtube com results search query atriyabag best video,0
rahman so telling people to lie is telling truth wow what a logic,0
thank you so much,0
iam single iam from odisha state bhubaneswar i lo hot and sexy movies and enjoy full night if you are ierested msg me on whatsapp,0
time is biggest currency t waste it on youtube u should read your username bro,0
thanks to kabir singh movie as it gis you the coe to publish,0
would you do porn,0
first encouer the roy,0
you are right thanks dada good luck,0
this is the best review of this movie,0
but lo ur review,0
kabir emotional lo movie,0
very nice video bro,0
i think you ha trimmer your beard only one side ps only for fun bcz this video is on a serious topic,0
this lutyens brigde must be finish soon as possible as they are radicalizes the small section people of our coury they like mouse comes at night and vanisin early morning,0
he did a ry excelle job salute to this man,0
positi the fact that you do not answer all the argumes that you ha no research to back your answers that you use personal attacks accusations and insults that you flee from the situation all poi out to the fact that you ha lost the argume,2
brother big fan boss,0
plz stop video sudawrer puaain,0
i t belie in gornme,0
ry satisfying video most review on yt suked,0
i agree with you,0
best things about this channel not only review but discussion about film issue,0
shwetabh fan hit like,0
expecting joker review from side ry soon that ll be ry sensible,0
i hope this guy isn t serious,0
yes they know erything how to destroy india and make it pieces medias support follow them,0
i hate you rano mondol,2
she cousin pri roy are bl dy conrts hiding behind hindu names,0
and all abo you ha sikh supporting congress how you ha forgotten the barbarians slaughtering of the holy gurus how come you ha conniely forgotten who burned and killed sikhs during genocide,0
lo this video most amazing er seen on yotube well done,0
do you think you should ha female couerpart channel i think en girls need a lot of truth exposures,0
my friend asked me to see this movie and i am really happy because i did not see,0
this is the result of a false dowry case i salute that guyes he taken a good stape,1
you r right bro,0
i m a woman nd i lo ur video,0
only because of you i started watching regional films thanks borade saheb,0
is it not odd that us reactionary press like ny times idolizes low iq theocrats likeroy whom they hate when it comes toisrael but lo her when she spews nom against black skinned hindus she is a bootlicker of the white man,2
i find it quite bizzare that en lot of girls ha liked this movie,0
nice video ilike thas you bro,0
superb video pratik kabir singh is blockbuster,0
just because one of her books won a prize she considers herself importa neta does she wash her face and mouth p,0
when a rape scene is shown in the film feminist and liberals may be sleeping very strange so called item songs with cheap words t come to their notice,1
aniket pandey hii jan,0
iellectual standard of the one book wonder i like that thanks to arnab,0
glad i watched the video,0
such a stupid short film negati impact on the gay community,1
youtu be ulujenq jcg try this then,0
i m grateful to you sir i t watch much films but unfortunately i watched it and i was too much disappoied with this it took me more than a week to get or from the garbage it stuck in my mind i could not understand what was the teaching it taught us in the end,0
do u know who was the director of kabir he is actually south indian director named sandeep vanga u ca blame bollywood always,0
bhai on fire today,0
being gay is wrong and it is a choice,0
first of all u need to understand the story line i feel u can t stand that south directors or actors are doing so well first check wat shit u are saying go ha coffee n chill,2
only one things sucks in this video so many adve isements,0
bhavik tridi indiya has great sons like this by the grace of god,0
i do know much about homosexuals but i definitely would say that transgenders should not be allowed,0
beautiful thank u vai thanku,0
summary of the movie,0
arundhati is an all time bi h,0
i aggre with you,0
t r p republic tv,0
please make the previous video long one the insecurities one i really need it,0
pratik sir please make a video on how marriages in india are being ruined by laws brought by feminist e g ipc a dv laws etc how these maienance provision are used how husband and their families are harassed please check misuse of ipc a and how some ngo and lawyers are lobbying for bringing more laws to ruin marriage and harass men,1
arnab where ha u kept your spine dear is it in pm s office do some journalism man get well soon,0
of bollywood movies will be illogical,1
if you are reading this i suggest you to read complete work of swami vikananda i guaraee u will not regret,0
that guy at www youtube com watch v zzsaudkxq m t m s and that jhaat guy should go fuck each other,0
she is a pig,2
sotti great roasted i ha er seen,1
erything you said is accurate and correct except we indians still han t deloped as a society where people can genuinely practice your views year old girls are getting raped in this coury colleges are filled with goons there isn t anything wrong with the movie you and i know what message our youngsters gonna ierpret i ha two friends who committed suicide for lo in college tere naam is no dista memory either,1
incredible brother you are right,0
sony i m from cg n u,0
hitesh kumar our coury is full of feminists some of them hide there face in the mask of gender equality,1
arnab whispers what was the debate xd,0
kabir singh did not promoted abuse lol stop speaking shit,2
why is this fool talking when madhu kishwar is talking and why doesn t arnab shut him up while she speaks,0
the poi is any negati character must not be projected as a hero and kabir singh is a character which is definitely showed doing bad activities but on the other hand if we focus the ieion of the movie is also to project that whater he is doing he remains a hero,0
aagya the most awaited video of all time,0
well the fact a celebrity or an icon has effects on viewers is ry nicely depicted in udta punjab pares at home and teachers at schools should by all means ha moral and etiquette delopme classes to ha the orall delopme of an individual in order ha a kind generous personality towards others so that one doesn t loose his or her that individuality at their ry prone period called teenage,0
cultural values are subjecti liberty stands for individualism ery individual should be able to take his decisions now some can be happy to be with one person throughout life or some can be happy to ha multiple partners it depends on individual we misjudged liberty and bashing it feminism stands for equal right for female we li in patriarchal society where inequality stems the social corol society had corolled female through ceuries removing this inequality is the goal of feminism now kabir singh is just a film creator ha right to portray his her story in their way what to take away from this film it depends on a person who is watching the film some can see it as a story but some can feel that it glorifies kabir singh acts both perspecti is right in their own domain just one think to remember if you are not comfortable to watch then t watch,0
swetabh is always rock,0
this guy is mad ha no basic understanding,1
vai good i am happy to you,0
singh not all illiterates ha ethics it depends on a individuals sanskar and genetics and what he she has been exposed to since they were a child for ex an abusi father who would lay hands on his wife,0
ofcourse the acting is bullshit but the message is gud,1
slight issue with one of your poi its not a indian concept eirely,0
what is libers and feminist,0
well said sir guys also watch lakshay chowdhury s video,0
you are right dada,0
bollywood is not en close to reality,1
awesome analysis bro awesome love you,0
where were these feminists when a web series named four more shots had a dialogue that men are like condoms,1
ranga billa orgy pals of arundhuti kutiya,2
i agree but movie affect indian then t watch movie it s simple,0
critics be like tere naam awesome sanju awsmome kabir singh toxic masculinity misogynistic wah bc,2
very true fuck liberals,2
it s rated not reated,0
that grey shirt guy looks like rapist,2
come on man get your basics right,0
bhai walk the line aur revolutionary road dekho they ha won academy awards aur inki khujli ho rahi hai,0
movie is on anger manageme,0
yeah boku no pico right,0
that s why watch good anime i said good anime,0
actually sir you are eye opener for our society,0
as expected from this man bitter truth reality and iellectuality,0
when will i see your sexy video,0
no ya bollywood is garbage,0
when i see notification of this video i was like aha here we go,0
xyz you are also a kung fu kutta,0
rss agenda is to demolished opposite options,1
he played for the same reason erybody who plays negati roles does so because it is hrd to play such a character and tests the acting chops of the actor for eg nawazuddin some roles of srk and rajkumar and just because you are playing a character does not mean that you like the character nawazuddin has spoken extensily on this topic that he does not like most of his character that he plays,0
sadguru explained one of his follower story hindu marriage is not valid and they ha gin his wife to another person can you anyone imagine that,0
ranu mondol i hat you,0
if arundhati roy was not doing what she is doing she would ha been a prostitute,2
darun just super speech,0
now look they are thinking to conquer pakistan plz army chief of india select more homosexual in your army they ha a lot of benefit they ha the great annals,0
tapsi pannu and aushman khurana arey only logical actors in bollywood acc to me,0
conservatis fuck you all,2
from the first time i ha felt kabir singh is one of top chutiya movie top worst movie but i am shocked to see males reaction they think it s best aisa hi hai most of indian guys chutiya,1
sorry i t like the concept at all you r making bad image of gay people,0
plss watch joker and tell us your thoughts and btw the story is from telengu industry,0
bro i must admit your face cut looks completely like kabir singh,0
non sense ranu mandal i hate her now,2
zone u plz join dear atleast ham ab frnds h,0
get lost arundhati roy do not beha like illiterate lady ha you lost your mind are you drunk shame on you arundhati i am really surprised how you got that brooker prize for writing the book did you hire someone to write the book you are telling people to be dishonest who knows you must ha hired someone to write the book it is so evide that honesty is not in your dictionary shame,2
www youtube com watch v n zmfqmzos t m s i thought he was still talking about kabir singh,0
you should agree or disagree not judge and i t agree with feminists,0
in the name of feminist doing bad things now a days which is symptom of judgeme day we r near,1
my saudi arab namber,0
and yes movies do affect human behaviour especially if that human is an indian long back there was a case in australia where a man of indian desce was charged for stalking and harassing a woman he told the court that he lear all that from bollywood movies and the court on finding that bollywood does portray men and women in such a toxic manner buried him yes movies do affect our behaviour,1
min he is a jerk and morn of the highest order somebody piss on him hahahahahahahhhahaha,0
sharma seems u r relating ur own tramautic personal life with the movie kabir is a great character only fault he had was short temper which created problem for him stop judging ppl based on ur own personal life,2
youtu be ue r bb k,0
i lo you dada,0
four more shots was hopeless i t understand how people can like such bullshit i watched arjun reddy instead when released i thoroughly enjoyed the movie the acting was superb by vijay and shalini actually bollywood can not en come up with a really good story that they end up making remakes what bollywood makes is shit like soty race dhamaal namaste england etc no story only glamour and sex talks that s all,1
well e keep it up they deser to be punished,0
en beggars got pyramidal concept,0
get lost arnab your debates are like this go and learn journalism first,0
looking fr lesbian partner,0
i need better word than chutiya for this man,2
i think it s not movie review only lecture on feminism,1
what big writer she should be kicked out of coury,2
why gorenmemt did put her in jail for doing ai coury activity,0
through out this rat from our nation,2
i t know such a boring movie left the theater after min,0
first of all there is thing where people ha their type and people belonging to the lgbtq community are better at confessing and handling if they crush on their straight friends than straight guys so shut the fuck up,2
lesbian rocks i hope the nepal also ha this rule,0
the mome near www youtube com watch v p ssviyhae t m s is owsum,0
guys check out this documeary called the red pill it shows the state of mens rights in couries like us,0
i really liked this movie i didn t find this movie misogynistic or showing toxic masculinity this may be wrong pseudo faminist and gaandu male,2
bro there are couless people living are not only uneducated they are literally illiterate but still they know how to respect people especially who ha helped them so i hope u got it,1
mr saurabh please tell me in past she invold in narmada bhachvo in gujrat mp and ms state,0
this arundhati roy i hope meets ranga and billa type criminals then she will be gone for good and this time duo s crime will be praised,1
that s not our problems,0
i hate people who abuse lgbt,1
arreste that kung fu kutti,2
why would you care to explain,0
you might wanna check on a movie named flight available on netflix and see the similarities minus the lo drama,0
these r the people who can t digest the truth,0
right sir lo you because u r exposed bollywood,0
it s superb bhai,0
kutte ki tarah pyar krr rhe hai,2
photograph bruises and make a recording of video through camera on mobile phone and show it to policemen,0
what a mature take on bollywood sir,0
she can write her father name in npr ranga billa,0
don t bring in persons like kasturi misusing the freedom low thinking women like arundati should se back to her coury any nonsense they talk cannot take anymore,0
i m a liberal and i t do that i m tolera towards eryone that s all,0
who the hell r these liberals and feminist assholes kick them all,2
voice copy with taza news,0
for misoginist sexist patriarchal men they all are father fuckers,2
nice job man ery one should do that,0
she has to be punished,0
pratik bro thank you so much for your explanation on liberals and feminists activites in india all indian younge generation was to know good explanation,0
kabir singh is india s reply to doctor strange,0
true review pratik bhai true lo ki jai ho,0
i am also lesbian,0
this lady is a total nutcase she can be best described with profane phrases like a cock womble or a dingleberry mad lady,0
reject caa boycott nrc boycott npr,2
fuck off don t u day dare spread homophobia human race is not abt increasing progeny lo n compassion r the essence of humanity if u r iolera towards a section just bcoz of their sexuality then to hell with u,2
well done best review and explaination,0
i am a girl i t like that vdo the dialogues of the it s not a great thing,1
liberals do not ha problem with the movie but with shahid kapoor after he attended the swearing in ceremony of pm modi shahid kapoor is the latest target after kangana ranaut now onwards all his movies will be targeted,0
good analysis f the movies story,0
i was hating this movie to the core because people were all out making arjun reddy as hero and orlooking the self destructi habits he had in a way validating them but the way you ha tried to explain it i wa ery viewer to take a note of this that is an imperfect human and we should realize ery bad habit of his as bad and good traits of him should be appreciated too considering him so great publicising him as a macho dude is in a way whitewashing ery wrong thing in him and due to this i was ry uncomfirtable i ca see the youth taking inspiration from this and getting io drinking or drugs there was no liberal or feminist agenda behind it so not erthing is about liberalism or feminism,1
well why can t u grasp that a guy can li hower he was i myself would wear t shirts shorts to jobs instead of formal shirts as we can do what s comfortable why can t a guy be topper i pump dump girls with conse yet ner got less than er well in those days seniors were respected like teachers could do whater they waed with juniors so that s why juniors were treated like that in this movie,1
what is with kasturi s acce xd,0
bro who hurt you,0
www youtube com watch v n d ilngama t m s fake acce detected kasturi shankar kung fu kuttia,0
she said correctly hindutva once tried in and pakistan and bangladesh came io being this time khalistan assam and few more couries are expected,0
arundhati is a old ugly witch poisoning the mind of people to promote violence in india,2
this fu s lutyians should be first remod from npr,0
i left watching romcom of bollywood since my breakup that was happened years ago,0
she is a foreign age,0
thank you for your support,0
true bhansali is useless director,0
it is not a filmmaker s responsibility to teach the audience morality joaquin phoenix,0
its a good lo story there is nothing wrong in the film,0
i ha massi respect for people who actually come here to see this if you are following this man i know you are actually doing something with your life by the way i am one of his biggest fan let s make this family a huge one,0
that s what it fu ing means you dumbass,2
i wish my bf could take this step and keep me and enjoy bed,0
review is realistic but stop using abuses don t use maa behen ki galiyan in that way u r also not respecting women,1
homosexuality should be banned,0
most of these feminists are having multiple marriages and exhibits cleavages and short dresses and vulgar dialogues kabir is movie of truth and not hyppocratic,2
tere naam is the og,0
d conjuring oh god,0
lo you bro and your thoughts this guy desers more subscriber,0
ridiculous program i has waste my mis but during this mis not a single person can express their thoughts except anchor,0
watch it in x,0
lesbian and gay just fuck world india go or smart fuck india copy usa and main devil usa fuck world,2
sir u know when you made the list of best inspirational movies from your perspecti there wasn t a single movie from bollywood this implies how bollywood suck with stories and morality,1
mensutra lor likes here,0
he s a brainy,0
no words for explain video is msg v comedy v,0
i had to left movie before ierval it was craving of cigarette,0
broooo u nailed it literally your words are ry meaningful and no one has guts like u to poi at bollywood,0
if the govt can be decepti why not the citizen decie the govt,0
i t follow your review i wa to say the character is not responsible of anything,0
liberals are real gandus,2
khan just beware of up police otherwise hand wo be able to clean ur,0
this lady is lost sanity need to b se to meal asylum in guatmao need to b thrown out of the coury v r better off minus such traitors,0
arundhati is guilty of gender crime by calling herself kungfu kutta she should say kungfu kutti,2
tupperware wala bottle bhai,0
always ha debate on chutiya topics discussing with some more chutiyaas u t ha basic understanding u show ur lack of understanding ey night ek randi khana kyun nai khol lete tum raand log,2
kabir singh inspired man kills girl way co mjy mji nq see this how a man is so inspired by the kabir singh personality,1
why is it that activists ha unkempt hair and wear disheled clothes how differe are they from stereotypical politicians who wear white khadi by the way someone told me that it costs quite a lot to maiain this image,0
what the fuck did i just watch i thought i was watching review this guy ha ry differe idea of liberal this guy is a bad example of hindu this guy does not represe hindu just saying,2
shwetabh you are saving a whole generation brother,0
i had you ranu,0
sometime u go in wrong direction from movie review,0
are you trying to say joker has more toxicity than kabir,0
i wish i could get someone like him men women,0
check her ierview to cnn about cab and nrc,0
k concerate on basic issues like jobs medical facilities education gdp not on religious discrimination,1
but bad massage are giving to socity by playing there characters ry well but on meaningless coes either they choose to do these characters they can choose other coes like article masan there are many youngers issue irrespecti of all these bullshit,0
according to rajdeep freedom of speech is for ery citizens but not applied for army general rawat,1
maurya no i t think so,0
very sad n wrong image of gays are prese here u ha ner come across where gays sacrifice their pure emotions n lo anyway u ha good direction but taking wife life is not right i expect from u to make some bold n open minded videos gays showing right image god bless,0
too good sir thts true this liberals hv no values of there own,1
riya dsouza part she is,0
lo you apu biswas,0
plz support our channel hey guys,0
a big thanks for making this video i was explaining the exact thing to my friend days ago and here you uploaded the video on this topic,0
r they hero nd heroine how peculiar they r ravish from india,1
you committed crime being born as man,2
rubbish video it s totally wrong,1
what s it can you explain,0
i was waiting for this from a long time,0
wow brother definitely real lesion,0
shoot this randi kutti lankesh needs company on hell,0
