prepro,encoding
i wonder what feminists ha said after watching fifty shades trilogy,1
good job nupur in exposing these fringe elemes and political pollution,0
liberal has rights others ha wrong,1
luck well i am from haryana a small city called hisar you can gi me your number if u wa but frankly i will not gi you mine i would like you as a friend if you would like we can chat on facebook though,0
it might not be cool in some situations but it is cool and has a greater impact when it is used within a closely knit community of real men of titans,0
a ry beautiful step to corol our coury population ery one has right to choose,0
i lo you dada,0
arundathi roy has no right to li in india if she instigates violence through through spreading her dangerous ideology we indians should not fall for these kind of traitors please beware of these kind of people spread awareness we need to stop these non sense,0
sucharita from film companion,0
arjun reddy is king,0
www youtube com watch v n zmfqmzos t m s one of the best pois in this video,0
actually she was a prostitute before being a singer,2
that s why the movie a man who knew infinity not released in india one of the great movie of ramanujan,0
that s not our problems,0
nation does u people get out from india,0
simple genuine explanation as it should be taken by eryone male or female my question here is people in real life also do that sort of escapism when responsibility or stress is oo them like men do ordrinking drugs or kind of abuse you were telling about women run away with their choice cut their in so are these not the signs to say enough about the person and what should we do for them if we can t lea that relationship like he she be my sibling with such behaviour,0
arundhati roy herself is kung fu kutta a dog,2
bro review lal kaptaan btw ry eye opening review,0
ranu mondol i hat you,0
bitches spoil a men life,2
crash lul toilet ek prem gatha that movie was great msg for peoples and he has citizenship of canada but still living here in india and yeah that movie toilet ek prem gatha was offered to few actors before him but they rejected the film because of story,0
hahahahhaha arnab goswanmi and debate hohoho what a joke,0
isiliye to real life ko movie se compare nahi kr skte,0
bro you need to see some valuable coe like tamasha rockstar rockon nd many more,0
indian people easily adapt what is shown in bollywoood or any other movies they start doing that type of things that is shown in the movies its just a movie i mean what s wrong with these people its ridiculous,2
one of the best video of your channel,0
i agree but movie affect indian then t watch movie it s simple,0
take steps corruption free govt of india,0
here the best part came,0
kabir singh is a useless movie,0
hi i lo you,0
spoiler alert spoiler alert,0
do you know what feminism really is i think you are only aware about the pseudo feminism and you think that feminists are doing bad for society really,1
she should be booked immediately under law action to be taken immediately to put her in jail,0
our biggest launda is back,0
and better if these people doesn t pa icipate in population count of so that they will themselves become non citizen,0
download ad block extension on google chrome,0
flavia and neha does not know abcd of law talking non sense,1
it s a movie,0
there are only genders,0
traitors also those who listen to her n clap on her,0
it s been year now please tell what happened bro,0
i ha massi respect for people who actually come here to see this if you are following this man i know you are actually doing something with your life by the way i am one of his biggest fan let s make this family a huge one,0
i really like dt small sence where kabir is telling priti chunni thik karo dn she is doing v nicely and going,0
modern feminism is a cancer to the society pro me wrong,0
i guess it s the first film where ery reviewer on youtube had a differe opinions and views woh but i just lod the film,0
chutiya south indian diag or story,0
please gi a spoiler talk on dark knight do you watch the dark knight and you also like heath ledger as acting as joker,0
please review about dr rajkumar and shankar nag please search about them if they deser then only review thier personality,0
i hate ranu mandal,2
freedom of speech does not gi anyone the right to incite people to commit crimes kastori shankar is stupid nupur is absolutely right,0
mone thaka kotha gulo kere nie bolle mrinmoy da thank you,0
the problem is they t care about the nation nation building is the duty of movies,0
ranu is selfish person,2
we t expect better than this from the people who watch bhai films,1
someone should be expose this guy man nonsense,0
if the govt can be decepti why not the citizen decie the govt,0
shwetabh pin my comme you are too good man,0
how long are we going to tolerate this pest,0
no view like how,0
you are absoutly wright,0
bro who hurt you,0
kunfu comming from china and kutta comming from pakistan,1
superlikes for this one,0
keep up the good coe man respect,0
anchor seems to be a spokesperson of bh bjp gov biased media,0
mahato only those who know to lo can lo not eryone can lo don t disrespect anyone s lo,0
u did is wrong bt still proud of u,0
what a bullshit geneder equality wtf,2
i agree with a lot of what you said but a lot of things did make any sense like the way the lo delops felt artificial and forced and not organically really not about feminism or misogynist the movie as such did make much sense,0
gangss of wassepur fanss hit a like,0
arundhati roy say she is savitha bhabi job prostitution salary rupees per clie if codom with them else rupees working hour pm to am,2
this feminism spreading like plague bloooody liberal fuckers,2
so kabir is devdas without consequences,0
arundati roy calls all the protestors rapist,0
breif description but feminist is like urban terrorist and they will ner understand,2
once again you nailed it keep going brother,0
ery good concept when it comes to india it fails like feminism metoo mome and g tik tok,0
liberals do not ha problem with the movie but with shahid kapoor after he attended the swearing in ceremony of pm modi shahid kapoor is the latest target after kangana ranaut now onwards all his movies will be targeted,0
this is the reason why this guy has less subscribers than other shitty channels on this platform people nowdays t wa to hear the truth and the one know and talk like him and has has a viewpoi like him are in,0
gays should not be allowed to ser in indian armed forces as it will affect the prestige of our armed forces,0
u ha no idea what feminism stands for ery di wedding lust stories are not correct represeati of feminist idea ask a girl who get harrassed by autowalas ricksawalas who tries to emulate like characters indians r not literate enough to discriminate between reel and real i hope ur sister meet some in real life than u might be able to understand the horror of glorification of such chacrater what is heart breaking is so many people in comme section ascribing to his flawed idea about what feminism stand for whats wrong with india do u guys really support this do u support domestic violence and other atrocities against women heart breaking seriously,2
channel was started about movie reviews and slowly it goes political drama channel,1
very efficie concept efficie direction best of luck to all team rajesh jha production,0
best things about this channel not only review but discussion about film issue,0
after watching this movie i advised eryone that giys please t waste your money and time in the trailer s comme section and people literally started fighting with me,0
i was thinking why you han t made a video on this topic,0
lo you bhai you are creating a real men out of us,0
such videos circulating are super necessary pros of iernet,0
www youtube com watch v n zmfqmzos t m s that s today s girl mind,0
they are doing for food nothing more,0
very nice police didi,0
sir instead of talking about librals please review the movie,1
garg you do know anything about specific personality stfu bitch,2
www youtube com watch v n zmfqmzos t m s please suggest some names from the remaining,0
kabir one of the best lo story dil se jud gayi movie,0
mulshi pattern review pls,0
a feminist is simply a person who belies in the social political and economic equality of the sexes you demeaning feminists and not discriminating pseudo feminists from the genuine ones really shows your meality i really respected you sir but i t respect you disrespecting feminists and disregarding the blata iernalized misogyny in the movie it most likely wouldn t matter to you but you just lost a subscriber i highly suggest you read deeper io these issues and analyze them more than on the surface lel we are all on this journey to unlearn societal norms and conditioning so i hope we all do so soon god bless,1
atleast now we get to expose them in pubhlic just a few years ago we couldn t en speak out about the lies half truths twisted facts and injustices this is an improme and we will keep getting better,0
my review i lod it i lod the hell out of it not because i fanboy or kabir singh and his dominating ways not because i liked how he corolled or the eire college campus and marking the girl no if i d met someone like kabir singh i d ha ner accepted him i lod because of the storytelling itself it wasn t a usual story of boy meets girl face problems get married or i lod how flawed both characters were because of which it felt so real at some parts you could feel the emotions the anxiety the chemistry between the two leads in many movies you t really feel for a couple like they r just put out there for the sake of the movie but here they made sense in their own imperfect ways i lod how flawed kabir was it made him more human i hated his ways but or the course of time so many things happen to him and he does grow i t know why some critics think this movie is glorifying anger macho behaviour dominance and alcohol in the movie no one encourages to do these things infact if i remember correctly his pares brother friends principal all of them tell him to stop they clearly state it s wrong and he faces the consequences for that his temporary suspension from college his father throwing him out of the house a case registered against him losing his medical license for a few years these were all the result of his behaviour and habits very later on if these kabir haters obserd they would see a growth in his behaviour he stops drinking gathers a little patience and reflects on his life if he was a totally shit character to you ppl he wouldn t ha told the truth during the court hearing he wouldn t ha felt guilty at all and would ha coinued to beha like that despite his issues he cared for his paties as for his behaviour with preeti he was sweet and loving with her most of the time yes he claimed her and all in the beginning he ner once forced her anything preeti wasn t obligated to anything you see if she didn t like going out with him she would ha refused it from the get go but she clearly liked it it was her personal choice kabir slapped her but pretti slapped him too multiple times it was preeti who made the first mo to kiss him it was preeti who begged him not to go was that kabir doing it too both of them faced many things they deserd their happy ending if only two ppl in lo were allowed to married in reality as well,0
cm to me dear im a sexxi botm boy i will gi yu sexxi drink too in my bed dear call me on im in mumb,0
i lo your critical thinking how you focus on details keep it up bro,0
saahil chandel is a libral,0
now at least we come to know traitors of india n the culprits had to watched carefully feel a big syndicates in groups trying to dismantle our government n our unity n to distory b j p only that some groups misleading our poplation n get in to rites we need strict law to arrest this people,0
she was to handicap the system and then ask why there is loopholes in the system shame on so called iellectuals,1
harr londa samajhta hai main kabir singh hu ex main chain smoker hu like him main abusi hu like him alcoholic hu as usual like him but when it comes to education wisdam carrier non of these en exist for em,0
keep it up brother,0
krishan k singh in this movie his character was not at all promoted his father stopped speaking to him grandmother didn t wa to see him this way only his friend and brother waed to sa him from his distructi life hospital was against him and he took responsibility for his drinking and told the truth so i t know what you mean by promoting his behavior this a movie and it is differe types of character in the world and that s what they are trying to show story of a broken man that needs saving in the end he takes responsibility,1
dat cunning woman arundhati need a doctor she is sick i feel sorry for her n or her situation lost cogniti sense,0
i am a girl i t like that vdo the dialogues of the it s not a great thing,1
street beggar are better than ranu mondal,2
sir pls put ur views on joker movie plz if possible,0
concerned authorities should bring arundathi roy and other these type of people before the law of the land for giving ai national statemes,0
feminists t like strong alpha male characters,1
real mind like pure indian ery one should learn from u www youtube com watch v j j sssp yq t m s se excele,0
if u look at all indian family laws they says woman can do anything but man should shutdown his mouth woman can beat a man but not in rerse woman can scold but not man not en saving his life from legal terrorism so my dear brothers better ner marry indian woman if we need sex goto any foreign coury where it is legal and get it otherwise marry any foriegn lady and be happy but in india ry ry rare women were good and kindenough to men but many women media laws were fully against to men as men were shown as wild cruel brutal people bt women were shown as soft sweet good humans like mother terisa but in real they r totally wrong and fake such ppl were not seen in the prese generation only money suckers sadist ppl will misuse these laws so be aware beware be alert b getting married,1
one way to corol india s population,0
good to know you smile sir,0
your body language and expression is too superb wel all the best,0
karelia look at his eyes he s thinking too much before talking pausing too much pronouncing half blurry words repeating same things same narrati and he is kind of angry and impulsi too many cuts coe is definitely awesome as always perspecti is mind blowing as always damn relatable but there s something else that is going on with him something not good may be dehydrated sleep deprid or high,0
nonsense video try to make some positi videos,1
those ai hindus who were blaming hindus r quiet when thruth comes out no rape was taken on asifa hindus r not guilty mandir was lie bollywood www youtube com results search query bollywood wale pakistan say order lete hey,1
i aban to watch bollywood movies since a year ago,0
and all abo you ha sikh supporting congress how you ha forgotten the barbarians slaughtering of the holy gurus how come you ha conniely forgotten who burned and killed sikhs during genocide,0
so what do they wa ery tom dick and harry from anywhere in the world should be gin citizenship of our coury aise kaise banenge deloped nation some day of course the gornme needs to keep a track of the population aur kahan se aye hain any reasonable person would understand this arundhati is a total bitch she seems meally unstable and who are these idiots cheering for her beyond disgusting,2
it s a good idea to corol population people are doing sex because little pleasure is attached to it do something differe for pleasure at the same time consiosly corol population don t marry enjoy the life you wa it that s all matters,0
this image reminds me of a disney female villain s character but ca remember which one,0
so nice your video,0
kasturi is in a lala land jesus christ she said so sad only god will help her,0
awaiting for your book,0
i had a ry differe opinion of the lady not any more go back wherer you came back from do not teach us to lie she needs to be deported asap en the indian jails should not accept her whoer has purchased her books burn them i am,0
kabir singh is biggest chutiya character sattu rajkumar rao shadi main jaroor aana is ry motivational character,2
nice acting guys mind blowing,0
right next time i am more motivated to vote bjp to power so we get india become cancer free,0
allah and muhammad can now ha sex in india,0
you are the epitome of realism,0
misra in the movie also the character was showing his emotions but that was not the correct way to show anyone s emotions there are lot of abuses which t include mother sister abuses,1
go and watch fing channel videos,0
sir you are awesome about erymovie sir you justify all part of movie thank you,0
i cried when i watched the movies,0
thank you so much,0
sensibility to the power of infinity,0
please visited my channel enjoy hot sex video,0
i think it s not movie review only lecture on feminism,1
we hate ranu di,2
oh my god movie review were ner so honest and amazing,0
paul would you please gi me your imo or whatsapp number i wa to chat with you,0
i was literally waiting for this video from shwetabh,0
in indian army i will say in any army of the world the backbone the foundation of military or army is discipline honour valour lo for motherland and humanity courage to accomplish impossible task and many more hard works these are the things which is foundation of indian armed forces or foundation of any best militaries around the world talking about gays or lesbians just look at history in ancie time ry few or negligible number of women take part in army but time changed we are in and women are serving in military so now gays and lesbians recruitme in military then military is well aware about the delopmes to be e according to need and time and i think in future military will induct gays and lesbians in armed forces but now indian army chief said we will not allow gays and lesbians in army then he is correct and i support army chief patriotism is not just needed on borders for military only but inside the coury also we need a lot of patriots for bright future of coury,0
lallaop mc www youtube com results search query mc,0
im in claas th and you changed my whole perspecti about bollywood movies you sad my life thank u so much first time i saw a man who can really talk about this before that eryone blindly follows bollywood movies now i ll try to share this message and influence them to escape themsels from cage of bollywood,0
arnab right to freedom of expression and speech is not absolute,0
please speak english with me,0
who s ranu mandal we t know her,1
as long as people are listening cheering and clapping for her things won t change because it s the meality that s the problem you put her in jail one of her followers will replace her it s a deep rooted problem,0
yes its a awesome film,0
homosex is a hell,1
why is this fool talking when madhu kishwar is talking and why doesn t arnab shut him up while she speaks,0
i am also lesbian i am happy but i ha no girlfriend,0
damn you guys are too good good message lo lo,0
yes i know it is a movie but still it too much en for a genius surgeon,0
u lost the huge respect from my side can t agree with you sorry just think this person treats your daughter with the same abusi behaviour to show his masculinity madness it doesn t justify someone s illogical rudeness forcefully making relationship bczz he was that girl woww u r saying is this really good u can t justify this character dear bcz if u like kabur singh character then may b u also support the boyfriend husband who does domestic violence infct may b now u r starting to support the people who forcefully making relationship with girls bcz he likes her really today reaalllly surprised to see ur thoughts u wr my favourite reviewer but today u lost respect from me if any girl will be in the same situation in real life in the college then that kabir will be in the jail worst movie worst character in bollywood kabir singh,2
moral of the story ner speak publicly in a language you are that bad at,0
modern feminism is dog shit,2
someone should file case against arundhuti kutti sisodiya and gandhis tukde tukde ha so many lawers like bhusn rajiv dhavn are koonfu kutte,0
but doesn t arundhati roy looks like a dog barks like a dog and acts like a dog so isn t it obvious that she was to be a kung fu dog and so advises people to call themsels one,2
oh really so u think this madarchod kabir singh is true portrayal of stude life in india watch kota factory to see what s stude life in india,2
one word for the movie tatti,2
who is arundhati roy is she abo constitution whats her aukkaat answer is she is anti indian by all mean so madam u hv no right what to say or not just shut your mouth v r with modiji and amit shah v r voters not slas,2
great job mr jahangir sir i support you,0
aashunnaiaashnu has a reputation as an american in,0
i salute to this man hats off my frnd aisa he hona chahiye waah maza aa gaya re jab tak laws gender equality me belie nahi karega tab tak aisa hota rahega and if this situtaion comes with me i will also do this bulls shit lawmakers if india are u listening,1
fabulous totally agree with you truth,0
sharma i jst said tht my poi wass tht shewtabh sir did meion shahid or his acting he was jst talking about tht character which the writers created,0
boys can relate with this movie we t know about the remaining,0
stoned drunk a rmin to her kids friends family and societies they can neither swallow nor spit out this muck,0
i lo you apu,0
tripathi i am not serious en about my existence didi,1
four more shots was hopeless i t understand how people can like such bullshit i watched arjun reddy instead when released i thoroughly enjoyed the movie the acting was superb by vijay and shalini actually bollywood can not en come up with a really good story that they end up making remakes what bollywood makes is shit like soty race dhamaal namaste england etc no story only glamour and sex talks that s all,1
this arundhati roy i hope meets ranga and billa type criminals then she will be gone for good and this time duo s crime will be praised,1
exactly what i felt about the movie,0
bhai so true that s why we re not producing quality movies,0
useless anchor n tv,0
the in laws of the bride got paid for their misdeeds in hindi we call it l,0
gosh what an obnoxious woman this nupur is,0
you are nice boss,0
fry by ritwik bro i am talking about unnatural people womem are bra but lesbians might not,0
bull shit you fucking mind gays are not criminals this video showing wrong image,1
after so many days i see this chutyia face wow yar u are remain same chutiya as much as you were before get well soon,1
we cannot misguide minorities in the wrong way whater she said is totally wrong we need to provide correct information otherwise poor will suffer she waed poor to suffer,0
no you are not alien eryone is differe in one way or the other,1
wow loly explanation of the movie what a slap on the face of these fucking blind feminists hats off to u dude,2
there is nothing that i can consider as dance it seems gradually after few momes someone feels chulkani khauzani,1
thank god it is year when i left to watch bollywood movie but i remember a movie name room which i guess indian should watch,0
singh teotia yea bro dogs are lob,0
i lo you vaii,0
i m a big critic of modern form of feminism and agree on all your pois in the video only thing i didn t like in arjun reddy not watched yet is the way ragging is portrayed and shown as a tool to impress the girl she is not an object to be owned what if she didn t fall in lo with arjun what would be his reaction may be he d ha ended his life or harmed her she was shown as a submissi girl may be suffering from stockholm syndrome jo bhi ho i am against such bullies and on a side note i lod arjun reddy and ha already booked tickets for kabir singh hope you reply to my comme pratik jai hind bharat mata ki jai,0
wtf this channel it s like fish market,0
best review er keep it up,0
very nice video sir best one og yours best reply to feminists,0
no one is gay by birth they are just mad send them to meal asylum,2
kabir lors hit like here,0
best and well studied review bro,0
goo gl search weather it s c in dhaka,0
this is faastic review,0
she was sleeping with ranga and billa and that swara baskhar was fingerring herself watching her,1
singh then by that same logic films like lipstick under borkha or er de weeding also should not be made right coz it promotes misndric attitude among woman,1
sucharita you are ugly but atleast t bark ugly about some good movie,1
u need medical help,0
boy kindly t get hurt but read my words what i said i said i ha come across those gays who ha multiple sexual partners it s not going to be good single sexual partner will be okay but what about those who are keeping multiple sexual partners hiv hbsag and sexually transmitted diseases are more common in these people i ha one of my patie who had suffered from bacterial meningitis and then had so many problems in his life i adore your tale that u ha cracked all these exams but being a doctor doesn t means that he is not a human being i li in an indian society and see what happening in the society,0
mishra bhai unke kitne bhi lors ho jaye india me they will finally say india is an iolera coury,0
english subtitles titles please,0
hlo i am top any gay call me,0
i like your talking ranu mondaler ashob kotha gulo bolar thik hoi ni,0
she needs some kind of phyctric help,0
let s drink femnists and liberals tears,1
i m sure no one likes the movie or the story but the only thing is his acting,0
gl the weapon in the hands of girls then see the result,1
you are ry articulate in your language and thoughts well e and keep it up,0
thanks sir for guiding me i was following that movie life,0
sir the best example is deeksha sharma filmi indian the liberal,0
excelle job if law can t gi you justice take it by yourself,0
sadguru explained one of his follower story hindu marriage is not valid and they ha gin his wife to another person can you anyone imagine that,0
d conjuring oh god,0
feminism is the skidmark in the commode i e the brains of liberandus who can t think for themsels,2
arnab you must retire now you are e,0
get lost arundhati roy do not beha like illiterate lady ha you lost your mind are you drunk shame on you arundhati i am really surprised how you got that brooker prize for writing the book did you hire someone to write the book you are telling people to be dishonest who knows you must ha hired someone to write the book it is so evide that honesty is not in your dictionary shame,2
the way you say chutiya bc,2
sir another feminazi liberandi s ra on check it here ppl r bashing her left n ryt see dis plz n d forget to dislike her video guys youtu be c lryevxeva,2
when will bollywood stop making such movies with no stories,0
today u ha lost one of ur great fan i am sure u wo care as u ha too many people following u u r a brillia movie reviewer except u ha a hatred feeling towards my community which i felt in many of ur reviewer we li in same coury like brothers plz do not creat differences between us be neutral afzal hafiz kasab are terroristthere is no doubt at the same time admit pragya too belongs to same group u people ha made a terrorist sitting in parliame very shameful,2
u guys t get the poi there was no caa when npr and nrc was proposed the problem is when caa is combined with nrc duh,0
i like her voice it s sexy no homo,0
ranu mandal is a bad and harami singer,2
i literally had an extended debate with a lot of people on insta who were defending the movie and the character kabir we often forget that movies are ry impactful it s alright to make a movie on a disturbed alcoholic and abuser man but to defend and sympathize with the character is wrong also a lot of people got inspired by the toxic masculinity and i m not just blaming boys but girls as well who constaly defended movies and characters like thess and saw no problem with how negatily it can impact our minds,0
alpha male is a pack builder not a timid destroyer who hides behind the mask of masculinity yes only dumb girls who has extreme psychological issues themsels can fall in lo with such a gross character codependencey is a thing kabir shing is a portrayal of toxic codependency only a sane independe girl will run miles away as soon as she smells a kabir shing but if she doesn t and embresses the insane domina dynamic then mere bhai you both ha deep rooted psychological issues and need immediate therapy otherwise together or not both are doomed my friend in my opinion if you en like the character you need therapy ask yourself what within you makes you like and imitate such a gross tatty character very ry problematic,2
agree bad message here,0
very nice video bro,0
i lo you brother for saying this on this platform i completely agree with your thoughts,0
sir its better to concerate on film reviewing the political speech you ga in starting is bit disappoiing though i m not feminist but basic rights without discrimination on caste colour religion ethnicity gender is cornerstone of human civilization but sorry to say all the right wingers around the world always tries to crush these human rights in the name of culture tradition belies society i think all of us must ha that much generosity so that we ner forget basic human values thanks,1
shwetabh bhai joker masterpiece,0
i died at shahid khan kabir khan,0
you need a doctor get well soon,0
rogue arundhati roy put off ur indian blue passport and stand in the us immigration queue u will be searched stripped left n right,2
kuchh bhi pratik is happily married with a kid,0
she is a foreign age,0
respect for you man subscribed,0
fuck those feminism and liberals film no hai,2
st view lo u from bangladesh,0
her debates are iellectually negati,0
sexual orieation is natural so t judge them they ha their own choice,0
subha and jisu da just wow dance,0
i feel sad and cry,0
imagine fight club has been released now what could be feminists reactions,1
pratik you are the gem of india,0
to call people lke arundhati roy iellectual is absurd who has graed or declared her as iellectual press some leftist cronies there are millions in india who are more educated than her better writers than her and deeply invold in bringing up social and ethnic problems to the fore she is an orm or rated mediocre her writings are pessimistic rudderless and leftist propaganda she like other mediocre has been pumped up by the previous elite institutions her writings ha not helped any one beings or beasts poor or neglected her rece stateme was of a middle class school stude she should be treated with coempt and disgrace shame you stupid lady,2
family of ranu attitude of ranu s family,1
some ppl speaking for many other some fight for many other few do only for self sake few do erything for something nobody is wrong uil it s for realm sake i wish they do it sincerely without false ieion,0
south indian movies also remake bollywood movies but yeah most flims of bollywood now are shit,1
true that s why i only watch hollywood movie atleast its sensible,0
youtu be za kukqxrdq,0
sir you need medical help this are the videos where you report abuse your thought process is more narrower than that of my grandmother i will pray for you,2
the thing on feminism is true coz though being a girl i can feel that the moti of feminism is more than to form a rerse world not any equality ki if boys rape we will too do same except fir literal equality,0
indian patriot girl swara bhaskar,0
what people t realize is that if kabir singh made you feel uncomfortable it was supposed to it did exactly what it set out to do with arjun reddy and now kabir singh the director sandeep vanga is only exhibiting a differe kind of genre by narrating the story from the perspecti of a protagonist who s grossly flawed for once we are shown the film through the prism of grey rather than the extremes of black or white because the story unfolds from his perspecti kabir thinks he s the right kind of man always in the right wronged by circumstances and justifies his alcohol and substance abuse on the same basis which is typical of any addict throughout the duration of the movie he doesn t realize the fact that the fault lies solely with him that it s his nature that s rotten not his destiny throughout the film we are shown his downward spiral io insanity almost feeling a sense of suffocating hopelessness as though we too are infected by his self inflicted agony vijay shahid both did a great job in conying this torme in their respecti renditions of the character this misery coinues till the ry end up to the poi where we as an audience ha gin up any kind of hope of redemption for the protagonist when he does a degree turn by finally acknowledging his problem and sets out to seek salvation i didn t find anything remotely wrong about this movie the film doesn t in any way glorify the character on the corary it makes you feel disgusted and repulsed by him to the exte that you d ner en think of following his lifestyle you d completely abhor it personally speaking from experience as a person who s ner had alcohol or consumed drugs or been a domineering misogynist for that matter the film rather than giving me a wrong message instead made me all the more determined not to stray on to such a path you literally end up begging the character to mend his ways the supporting characters in the movie like kabir s brother and his friends are all the while trying to draw him out of his ruination but to no avail this film is in fact a ry revolutionary step in indian cinema depicting a story about a flawed man languishing in a greyish dark space rather than lily white or pitch black usually our films t go io that area the film actually delirs a positi message that you can start redeeming yourself en when you touch the rock bottom of hell as long as you possess the will to do so when kabir is at his lowest poi after being debarred from his profession and having suffered a personal tragedy he is at the rock bottom of his pit and he has to make the choice whether he was to remain confined to the darkness of the pit for eternity in a limbo or start climbing out of it he does the latter and thus the film after subjecting us to a lot of darkness and discomfiture for most of its ruime leas us with the teensiest glimmer of hope just like life for all those who were unsettled and disturbed by the movie as i said earlier it was supposed to make you feel so the superlati acting and technical expertise made the movie a worthwhile experience i wish all these ultra feminists and so called liberals watch this movie with an open mind and learn to accept a posture distinct from their own especially since this breed cries hoarse when accusing the right wing of trying to distort history and curre narratis to impose their pois of view when they are themsels iolera to those of others to deny that people like arjun reddy kabir singh exist would be denying the harsh reality of society these are the same people who whoop and clap when swara bhaskar masturbates and abuses her husband on screen,0
en tom and jerry had complex personalities than preeti,0
arjun reddy aka is a master piece,0
god bless jhangir bahut badiya kiya this is the result of injustice and the bastard indian bitches should realise this,2
please arrest her immediately,0
zone u plz join dear atleast ham ab frnds h,0
kabir and de de pyar de are slap to feminist,2
the movie was crafted ry clerly and was a true eertainme it just goes wrong where people start getting inspired by it if this movie was according to shwetabh it wouldn t ha an eertainme factor en though i agree with him people come to watch hyper exaggerated movies the only problem is they start relating stuff personally and getting motivated this video is an eye opener for such people great coe shwetabh,0
i did not see the movie till now did not like the trailer it was showing unrealistic illogical thing,0
i m thinking that u r reviewing a movie or just using it for poltical agenda,1
that s why watch good anime i said good anime,0
only the good movie in bollywood was baby,0
mission mangal trailer update,0
nice t shirt sir,0
i think they were expecting movie on sai kabir not on kabir singh,0
according to rajdeep freedom of speech is for ery citizens but not applied for army general rawat,1
felt sad after hearing ur review wen u becm a father n hv a daughter wll u speak d same thing u do nw means beating or slapping a girl being viole n forcibly kissing a girl without conse is dis right u r d bad reviewer i m a mother n would ner wa my kid to suffer b it a girl or boy perce ppl clapped in pvr wen boy slapped a girl isn t dis influencing boys of tdys generation u r always in favor of boys whether they r wrong or ryt u r always after n against girls,2
ca u discuss with some neutral journalist rajdeep definitely has agenda n u know which one,1
awesome pratik you explained it really well and that part at www youtube com watch v j j sssp yq t m s was a great example to understand mind blown,0
saurbh pm address is not rcr it is lkm,0
modi should ban movie,0
all liars stone pelters people making fire on road and burning hichles are to be declared as ai indians and shot dead in public they do not need justice of the court a new law required urgely,0
such a suppressi thinking you are such an ignora get the definition of feminism right ignorance is a curse to humanity i think you need to read and impro your ideology,2
kabir singh is to feminists what modiji is to left liberals they hate him but cannot do anything because the people of india lo him,0
www youtube com watch v prjuapkhdfy t m s saurav rajdeep tu arnab ha hai kya,0
govt official take census at arundhati roy s house what is your name maam roy says my name is cunning bitch,0
actually they are fake person on fake ideology,0
as a lesbian i wouldn t say it ll completely coribute to reduction in population they need to legalize children policy like china did also all couples should adopt at least orphan instead of trying to reproduce only of orphans are being adopted and others will be then kicked out they ll become homeless rural areas should stop reproducing lots of children,1
this roy lady should not be allowed to eer india ban her she is dirt messing with true indians jaihind,1
but liberals are praising this movie only so called feminists hv problems with this movie do not confuse ppl for ur agenda man,0
what a mature take on bollywood sir,0
he always takes abuse as excuse,1
once a feminist always a feminist they always speak with one tone havin a mindset man are ugly nothin g else fuck off feminist,2
rx has the power to destroy feminists,2
totally agreed with your practicality but there are many subtle things that actually shows how bad the character is and how he suffers for that you actually said a lot of things wrong he understands how wrong his attitude is looses his license en though he could ha lied and won the case this shows how the character matures and starts to remorse his attitude he is a kind of person who runs away from a complex situation but at the end he ner waed to bring that as an excuse had it not been his friend girl would ha ner known he did wrong and he realised totally wrong when you say he is abusing his pares the ending parts shows how his relation with father changed totally wrong when you say he used to stalk that girl en after breakup he ner does that en though he is unable to mo on if u see the movie you will understand how he started hating himself a man who is narcissistic by nature when he starts to be ashamed of his personality and attitude its a ry big positi change okay i agree he ends up getting the girl in a ry unrealistic way but the scene where he is ready to accept the baby and gi him a father without anything spoken shows the purity in his lo i agree the ripening of the relationship was ry bollywood typical though yes agreed that he was self harming but nowhere did he let the girl know about it and hence force her to take any decisions based on that the person is fake masculine i agree but not manipulati so you ca call it abusi relationship this guy cares so much about the girl that he rubs her shoulder after removing her heavy bag the girl had equal domination rights in him as well she slaps him when he was out of corol angry in a public place and he starts to apologise i am sorry i do see a trait of matured and ry meally iimate relationship here i agree his background was typical bollywood but again as you meioned if he was not so pampered he would not ha e all the blunders a humble background would end up seeing him in jail and maybe a underworld biography can be written after that so to gi the film all the colours he had to belong to a family of means how about shades of grey as an example apparely he ner reads according to you but how about the fact that he took her and taught her a lot during a song and ner tried to take advaage of her she made the first mo which shows her agreeme its also shown en though he tries to be masculine he ner really could face the girl for long he was not comfide till the girl agreed you need to agree that girl enjoyed the character and hence he could be what is portrayed and hence like which i do consider a realistic flawed person preeti is also a ry real character sile but manipulati regarding that sex scene thats a typical example of rape many rapist actually raped when they were meally unstabled adding physical needs hormones on top of that but he says he is sorry and leas he dis wrong but he realises is that good is that what a normal person should do he is tharki yes he is its his sadness mixed with hormones a ry typical situation of being desparate but that same person ner waed to go io a fake relationship is that honesty and maturity he ner waed to hurt anyones feelings like his were hurt all he was is sex is that what hookup culture is in modern metros people hookup en without any meal desparation just for fun why is that not a ry real situation then please feel free to couter attack me with a debate but till then your reviews are as flawed and biased as the charecter of ps i am a big fan of ur work and not a narcissist sympathizer do worry man todays youth gets enough dose of dumb sexual coes they are gullable and sex sells thats truth hence is sold by bollywood kabir di sell dumb sex atlst and is a masterpiece for acting skills maybe watch vijaya dervakonda in arjun reddy takes a lot of effort to get in the shoes of those villain charecters should appreciate that before calling it garbage ranvir was great actor since his charecter lost in padmavati but shahid is shit because his charecter finally gets lo totally hypocrisy,0
